,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6299,Forbes Park North,14.551394049999999,121.03520734446312,Manong Taho @ The Strip,14.555251710156805,121.03515901535849,Food Truck
6300,Forbes Park North,14.551394049999999,121.03520734446312,True Value,14.54720875645322,121.03511422180463,Hardware Store
6301,Forbes Park North,14.551394049999999,121.03520734446312,Mercury Drug,14.547206267234005,121.03470463994556,Pharmacy
6302,Forbes Park South,14.5417499,121.03850353957611,Manila Polo Club,14.544289230235773,121.039671880628,Field
6303,Forbes Park South,14.5417499,121.03850353957611,Last Chukker,14.544876652638747,121.03825801844333,Italian Restaurant
6304,Forbes Park South,14.5417499,121.03850353957611,Sports Lounge,14.543570316232337,121.03996298112247,Lounge
6305,Forbes Park South,14.5417499,121.03850353957611,Cogon Village,14.54344742264601,121.04002848993892,Bar
6306,Forbes Park South,14.5417499,121.03850353957611,The Coffee Bean & Tea Leaf Philippines,14.543086580886651,121.0390055179596,Coffee Shop
6307,Forbes Park South,14.5417499,121.03850353957611,Sports Cafe,14.54361974871731,121.03983777794127,Café
6308,Forbes Park South,14.5417499,121.03850353957611,Nanten,14.545220971348817,121.03919012984424,Japanese Restaurant
6309,Forbes Park South,14.5417499,121.03850353957611,Manila Polo Club Main Lounge,14.543875818818211,121.03983617357514,Lounge
6310,Forbes Park South,14.5417499,121.03850353957611,The Pavilion by Pancake House,14.542756310164032,121.03896640662515,Breakfast Spot
6311,Forbes Park South,14.5417499,121.03850353957611,Willow Root Bar,14.543716558809168,121.03990143873868,Cocktail Bar
6312,Dasmariñas Village North,14.54076145,121.02619076649704,CSA,14.543017575620954,121.02549442083235,Café
6313,Dasmariñas Village North,14.54076145,121.02619076649704,CSA Baseball Field,14.543041813615995,121.0279918351761,Baseball Field
6314,Dasmariñas Village North,14.54076145,121.02619076649704,Pasay Sports Complex (Volleyball Court),14.544619252122601,121.02390971184579,Stadium
6315,Dasmariñas Village South,14.54076145,121.02619076649704,CSA,14.543017575620954,121.02549442083235,Café
6316,Dasmariñas Village South,14.54076145,121.02619076649704,CSA Baseball Field,14.543041813615995,121.0279918351761,Baseball Field
6317,Dasmariñas Village South,14.54076145,121.02619076649704,Pasay Sports Complex (Volleyball Court),14.544619252122601,121.02390971184579,Stadium
6318,San Lorenzo Village,14.5468992,121.02094508297301,MilkyWay Cafe,14.550688,121.019419,Café
6319,San Lorenzo Village,14.5468992,121.02094508297301,Raffles Makati,14.550661866961843,121.02314692975375,Hotel
6320,San Lorenzo Village,14.5468992,121.02094508297301,Fairmont Makati,14.550874050404522,121.02296590805052,Hotel
6321,San Lorenzo Village,14.5468992,121.02094508297301,Tsukiji,14.550985613666827,121.01939421780634,Japanese Restaurant
6322,San Lorenzo Village,14.5468992,121.02094508297301,San Lorenzo Village Covered Court,14.5462627021267,121.02312587548273,Basketball Court
6323,San Lorenzo Village,14.5468992,121.02094508297301,Yakiniku Sakura,14.549177792587166,121.0245750723796,Japanese Restaurant
6324,San Lorenzo Village,14.5468992,121.02094508297301,Finders | Keepers,14.544656830442788,121.0174181418888,Cocktail Bar
6325,San Lorenzo Village,14.5468992,121.02094508297301,New World Makati Hotel,14.551206360810847,121.02165699005127,Hotel
6326,San Lorenzo Village,14.5468992,121.02094508297301,Nova Gallery,14.544794666545721,121.01694140212624,Art Gallery
6327,San Lorenzo Village,14.5468992,121.02094508297301,Sandaya,14.550940562345165,121.02022966905447,Japanese Restaurant
6328,San Lorenzo Village,14.5468992,121.02094508297301,Black Market,14.544654940729965,121.01740482483318,Nightclub
6329,San Lorenzo Village,14.5468992,121.02094508297301,20:20,14.545660865429184,121.01668953895569,Bar
6330,San Lorenzo Village,14.5468992,121.02094508297301,El Cirkulo,14.551056325841353,121.01926851085703,Spanish Restaurant
6331,San Lorenzo Village,14.5468992,121.02094508297301,Finale Art File,14.545259062739774,121.01665045956192,Art Gallery
6332,San Lorenzo Village,14.5468992,121.02094508297301,San Lorenzo Park,14.546246468635326,121.02310791466638,Field
6333,San Lorenzo Village,14.5468992,121.02094508297301,Assumption College Sports Centre,14.546484,121.022112,Basketball Court
6334,San Lorenzo Village,14.5468992,121.02094508297301,Playground,14.546233098663357,121.02308543095042,Fried Chicken Joint
6335,San Lorenzo Village,14.5468992,121.02094508297301,XX XX,14.545818059770534,121.0164837013067,Nightclub
6336,San Lorenzo Village,14.5468992,121.02094508297301,San Lorenzo Village - Main Gate,14.546921820816086,121.02444112358255,Nature Preserve
6337,San Lorenzo Village,14.5468992,121.02094508297301,EDSA - Magallanes Bus Stop,14.543444346189135,121.0210706228965,Bus Stop
6338,San Lorenzo Village,14.5468992,121.02094508297301,The Torture Chamber,14.542993463845688,121.02033144085975,Gym
6339,San Lorenzo Village,14.5468992,121.02094508297301,Joe's Meat Shack,14.544656215054943,121.01739600087123,American Restaurant
6340,San Lorenzo Village,14.5468992,121.02094508297301,Shawarma Snack Center,14.547263054002856,121.01660746257056,Indian Restaurant
6341,Urdaneta Village,14.5554581,121.03004429349755,Discovery Primea,14.553301513585577,121.0266479415016,Hotel
6342,Urdaneta Village,14.5554581,121.03004429349755,59c,14.559176338420345,121.02941320607427,Coworking Space
6343,Urdaneta Village,14.5554581,121.03004429349755,Starbucks,14.557225177800401,121.03391858748034,Coffee Shop
6344,Urdaneta Village,14.5554581,121.03004429349755,The Peninsula Manila,14.555066002308697,121.02546566710213,Hotel
6345,Urdaneta Village,14.5554581,121.03004429349755,Maitre Chocolatier Boutique Cafe,14.558518793739415,121.03271734649486,Dessert Shop
6346,Urdaneta Village,14.5554581,121.03004429349755,Escolta,14.555485165975833,121.0255094874797,Filipino Restaurant
6347,Urdaneta Village,14.5554581,121.03004429349755,Sweet Ecstasy,14.557054,121.034271,Burger Joint
6348,Urdaneta Village,14.5554581,121.03004429349755,Tapenade,14.55318225822846,121.02666597039912,Modern European Restaurant
6349,Urdaneta Village,14.5554581,121.03004429349755,Spices,14.555549785409548,121.02557909893663,Asian Restaurant
6350,Urdaneta Village,14.5554581,121.03004429349755,Lazy Bastard,14.558248225771461,121.03332592138783,Burger Joint
6351,Urdaneta Village,14.5554581,121.03004429349755,Maria Luisa's Garden Room,14.551103120390788,121.02972767567844,French Restaurant
6352,Urdaneta Village,14.5554581,121.03004429349755,Mitsuyado Sei-Men,14.558172241507615,121.03327640115923,Noodle House
6353,Urdaneta Village,14.5554581,121.03004429349755,Country Style,14.55636842322809,121.03457996256705,Donut Shop
6354,Urdaneta Village,14.5554581,121.03004429349755,McDonald's,14.55552610310209,121.03463373815448,Fast Food Restaurant
6355,Urdaneta Village,14.5554581,121.03004429349755,7-Eleven,14.555937008460416,121.03441863868319,Convenience Store
6356,Urdaneta Village,14.5554581,121.03004429349755,MRT3 - Buendia Station,14.554192450411428,121.03409322360768,Metro Station
6357,Urdaneta Village,14.5554581,121.03004429349755,Yokohama Meat Kitchen,14.557468189381293,121.03378012691111,Japanese Restaurant
6358,Urdaneta Village,14.5554581,121.03004429349755,7-Eleven,14.556294593502528,121.0342519426504,Convenience Store
6359,Urdaneta Village,14.5554581,121.03004429349755,Intersection EDSA - Sen. Gil J. Puyat Avenue,14.555090201589266,121.03466033935547,Intersection
6360,Salcedo Village,14.5594538,121.022605,Felipe & Sons Barberdashery,14.559207621242992,121.02082952857018,Salon / Barbershop
6361,Salcedo Village,14.5594538,121.022605,Salcedo Community Market,14.559990477143446,121.0231404824813,Farmers Market
6362,Salcedo Village,14.5594538,121.022605,Cartel Coffee + Deli,14.5598661525028,121.02412450600164,Coffee Shop
6363,Salcedo Village,14.5594538,121.022605,La Petite Parisienne,14.559523,121.02415,Wine Bar
6364,Salcedo Village,14.5594538,121.022605,Mendokoro Ramenba,14.56057854106374,121.0245441943296,Ramen Restaurant
6365,Salcedo Village,14.5594538,121.022605,yoga+,14.560598874826612,121.02064618888281,Yoga Studio
6366,Salcedo Village,14.5594538,121.022605,Terry's Selection,14.559441158933547,121.021967479216,Spanish Restaurant
6367,Salcedo Village,14.5594538,121.022605,Gino's Brick Oven Pizza,14.561012,121.024052,Pizza Place
6368,Salcedo Village,14.5594538,121.022605,Little Flour Café,14.557978068712886,121.02191908701619,Café
6369,Salcedo Village,14.5594538,121.022605,Wildflour Café + Bakery,14.559995334393593,121.02507784025042,Café
6370,Salcedo Village,14.5594538,121.022605,Jollijam Arts Center,14.560095380493149,121.02313694868347,Arts & Crafts Store
6371,Salcedo Village,14.5594538,121.022605,Apartment 1B,14.559042134008118,121.02229784300272,Restaurant
6372,Salcedo Village,14.5594538,121.022605,FTX Fitness Exchange Gym (Fun Intense Fusion Training),14.560411343172552,121.02341849530198,Gym
6373,Salcedo Village,14.5594538,121.022605,Touch and Heal - Westgate Plaza,14.56105595929773,121.02327732855086,Spa
6374,Salcedo Village,14.5594538,121.022605,The Picasso Boutique Serviced Residences,14.559906239573746,121.02425400200352,Hotel
6375,Salcedo Village,14.5594538,121.022605,XO 46 Bistro Filipino,14.558054154397396,121.02085676485282,Filipino Restaurant
6376,Salcedo Village,14.5594538,121.022605,The Penthouse  8747,14.558021035272144,121.0242662930883,Lounge
6377,Salcedo Village,14.5594538,121.022605,La Creperie,14.560648090550249,121.02457904853544,Creperie
6378,Salcedo Village,14.5594538,121.022605,Subway,14.558434331433173,121.0235177454234,Sandwich Place
6379,Salcedo Village,14.5594538,121.022605,"Art In The Park, Salcedo Park",14.559925326228813,121.02315374793523,Public Art
6380,Salcedo Village,14.5594538,121.022605,Yellow Cab Pizza Co.,14.558081981036546,121.02290142064626,Pizza Place
6381,Salcedo Village,14.5594538,121.022605,Starbucks,14.559712432607368,121.02297465760105,Coffee Shop
6382,Salcedo Village,14.5594538,121.022605,Ayala Triangle Gardens,14.55647077535555,121.02320414567647,Park
6383,Salcedo Village,14.5594538,121.022605,Jaime C. Velasquez Park,14.559951332562937,121.02285696081005,Park
6384,Salcedo Village,14.5594538,121.022605,Elbert's Steak Room,14.560996113295863,121.02528120760081,Steakhouse
6385,Salcedo Village,14.5594538,121.022605,DiCofi,14.559057733458992,121.02063126201077,Vietnamese Restaurant
6386,Salcedo Village,14.5594538,121.022605,Top of the Citi by Chef Jessie,14.558931916003733,121.02514708840269,Restaurant
6387,Salcedo Village,14.5594538,121.022605,Single Origin Osteria,14.560878,121.024039,Coffee Shop
6388,Salcedo Village,14.5594538,121.022605,Ooma Sushi Bar,14.559675848362913,121.02254606150603,Sushi Restaurant
6389,Salcedo Village,14.5594538,121.022605,Relish at Ponte,14.558956445443005,121.01988599998398,Mediterranean Restaurant
6390,Salcedo Village,14.5594538,121.022605,Bikram Yoga Manila,14.558427607623026,121.02231392362754,Yoga Studio
6391,Salcedo Village,14.5594538,121.022605,Toby's Estate Coffee Roasters,14.560207044144892,121.02521274389804,Coffee Shop
6392,Salcedo Village,14.5594538,121.022605,Banapple Pies & Cheesecakes,14.556634108755631,121.02361852629708,Restaurant
6393,Salcedo Village,14.5594538,121.022605,Auntie Anne's,14.557418615856168,121.0229047741529,Snack Place
6394,Salcedo Village,14.5594538,121.022605,The Wholesome Table,14.56090456915196,121.0253180591572,Vegetarian / Vegan Restaurant
6395,Salcedo Village,14.5594538,121.022605,Rue Bourbon,14.561305455935171,121.0246911320558,Cocktail Bar
6396,Salcedo Village,14.5594538,121.022605,Songkran,14.558760791016514,121.0237683846119,Thai Restaurant
6397,Salcedo Village,14.5594538,121.022605,Starbucks Reserve,14.55911572646934,121.01938124949362,Coffee Shop
6398,Salcedo Village,14.5594538,121.022605,Dunkin',14.5610900731436,121.02006750093751,Donut Shop
6399,Salcedo Village,14.5594538,121.022605,KMA Mixed Martial Arts Academy,14.560776302980313,121.02036874708874,Athletics & Sports
6400,Salcedo Village,14.5594538,121.022605,ECHOStore,14.560877534987439,121.02427013991674,Health Food Store
6401,Salcedo Village,14.5594538,121.022605,Starbucks,14.55851316206213,121.02497533543203,Coffee Shop
6402,Salcedo Village,14.5594538,121.022605,Sultan Mediterranean Grill,14.559067408897986,121.02065028845244,Mediterranean Restaurant
6403,Salcedo Village,14.5594538,121.022605,8 Cuts Burger Blends,14.560631042132954,121.0252766567971,Burger Joint
6404,Salcedo Village,14.5594538,121.022605,IKOMAI + TOCHI desserts,14.56159403269489,121.02100832027654,Japanese Restaurant
6405,Salcedo Village,14.5594538,121.022605,Romulo Café,14.562874656809333,121.02320013074308,Filipino Restaurant
6406,Salcedo Village,14.5594538,121.022605,Starbucks,14.561336171042058,121.02159604292066,Coffee Shop
6407,Salcedo Village,14.5594538,121.022605,Corner Tree Cafe,14.562867470120368,121.02365511820082,Vegetarian / Vegan Restaurant
6408,Salcedo Village,14.5594538,121.022605,Poco Deli,14.55670462125276,121.02423747169145,Deli / Bodega
6409,Salcedo Village,14.5594538,121.022605,Green Tomato,14.556685370397686,121.0219283417996,Italian Restaurant
6410,Salcedo Village,14.5594538,121.022605,The Coffee Bean & Tea Leaf,14.56298,121.022088,Coffee Shop
6411,Salcedo Village,14.5594538,121.022605,Blackbird,14.555931411770034,121.02447068988126,Modern European Restaurant
6412,Salcedo Village,14.5594538,121.022605,SaladStop!,14.559939,121.02016,Salad Place
6413,Salcedo Village,14.5594538,121.022605,Pan de Manila,14.555482256378264,121.02107791232913,Bakery
6414,Salcedo Village,14.5594538,121.022605,The Market,14.560122772250736,121.02504256500245,Deli / Bodega
6415,Salcedo Village,14.5594538,121.022605,Locavore,14.560343975472644,121.01819029978971,Filipino Restaurant
6416,Salcedo Village,14.5594538,121.022605,Smith Butcher and Grill Room,14.561703408114314,121.02104331134548,Steakhouse
6417,Salcedo Village,14.5594538,121.022605,Urban Break Wellness,14.560954579597938,121.02547891411974,Spa
6418,Salcedo Village,14.5594538,121.022605,Cara Mia Gelateria,14.55632912373903,121.02441551866568,Dessert Shop
6419,Salcedo Village,14.5594538,121.022605,Subway,14.55656115804888,121.01908687322658,Sandwich Place
6420,Salcedo Village,14.5594538,121.022605,Starbucks,14.559299427726598,121.01954187351883,Coffee Shop
6421,Salcedo Village,14.5594538,121.022605,Crepe Amélie,14.55886568354896,121.0198437082874,Creperie
6422,Salcedo Village,14.5594538,121.022605,Starbucks,14.557838488559053,121.02649064950367,Coffee Shop
6423,Salcedo Village,14.5594538,121.022605,One Pacific Place,14.561363331350032,121.01896548920662,Residential Building (Apartment / Condo)
6424,Salcedo Village,14.5594538,121.022605,Mary Grace,14.555598167867275,121.02128089066797,Café
6425,Salcedo Village,14.5594538,121.022605,Starbucks,14.556195678289576,121.0227865953273,Coffee Shop
6426,Salcedo Village,14.5594538,121.022605,Cowbell Steak Cafe,14.562647803687131,121.02579565244461,Steakhouse
6427,Salcedo Village,14.5594538,121.022605,Urban Ashram Manila,14.557358942948007,121.0188615010504,Yoga Studio
6428,Salcedo Village,14.5594538,121.022605,The Aristocrat,14.562874422597618,121.02370599962691,Filipino Restaurant
6429,Salcedo Village,14.5594538,121.022605,Jamba Juice,14.555718440934347,121.02124680552154,Juice Bar
6430,Salcedo Village,14.5594538,121.022605,Starbucks,14.558787835953776,121.0181461111531,Coffee Shop
6431,Salcedo Village,14.5594538,121.022605,Tanabe Japanese Restaurant,14.562786802458158,121.02495509841125,Japanese Restaurant
6432,Salcedo Village,14.5594538,121.022605,Korea Garden Restaurant,14.56275794814252,121.02555618731554,Korean Restaurant
6433,Salcedo Village,14.5594538,121.022605,Tous Les Jours,14.562845893091925,121.02156900823184,Bakery
6434,Salcedo Village,14.5594538,121.022605,"Rural Kitchen of Liliw, Laguna",14.555827500541648,121.02163553237914,Filipino Restaurant
6435,Salcedo Village,14.5594538,121.022605,Project Pie,14.559736061961198,121.02607311768107,Pizza Place
6436,Salcedo Village,14.5594538,121.022605,North Park Noodles,14.558729123411656,121.02141808603504,Chinese Restaurant
6437,Salcedo Village,14.5594538,121.022605,Seattle's Best Coffee,14.558841265797465,121.01987600754687,Coffee Shop
6438,Salcedo Village,14.5594538,121.022605,The Pantree,14.556423976736667,121.01935219898225,Food Court
6439,Salcedo Village,14.5594538,121.022605,Island Spa,14.563030043781682,121.02496171797348,Spa
6440,Salcedo Village,14.5594538,121.022605,Aramesh Spa & Wellness,14.559728896103492,121.01803702844798,Spa
6441,Salcedo Village,14.5594538,121.022605,sadoce.,14.55895783850162,121.01831328149184,Restaurant
6442,Salcedo Village,14.5594538,121.022605,Ya Kun Kaya Toast,14.562971811837548,121.02195755675709,Café
6443,Salcedo Village,14.5594538,121.022605,Ryu Ramen & Curry,14.563602890657247,121.02227587804144,Japanese Restaurant
6444,Salcedo Village,14.5594538,121.022605,SMDC Jazz Mall,14.563716109031347,121.02201049181438,Shopping Mall
6445,Salcedo Village,14.5594538,121.022605,Starbucks,14.563442185034726,121.02222753751175,Coffee Shop
6446,Salcedo Village,14.5594538,121.022605,SM Hypermarket,14.56369450779448,121.0220991172037,Supermarket
6447,Salcedo Village,14.5594538,121.022605,Spring By Ha Yuan,14.563309879953675,121.02211899634258,Chinese Restaurant
6448,Salcedo Village,14.5594538,121.022605,Sandwich Shop,14.56330500445149,121.0221685477683,Sandwich Place
6449,Greenbelt,14.556093050000001,121.01619367797156,Wildflour Café + Bakery,14.555582013356032,121.01813032432166,Café
6450,Greenbelt,14.556093050000001,121.01619367797156,Toby's Estate Coffee Roasters,14.55461905150003,121.01667918012494,Coffee Shop
6451,Greenbelt,14.556093050000001,121.01619367797156,Purple Oven,14.554673318980281,121.01677378401908,Bakery
6452,Greenbelt,14.556093050000001,121.01619367797156,Bliss Yoga Manila,14.557160954639516,121.01824288119104,Yoga Studio
6453,Greenbelt,14.556093050000001,121.01619367797156,Legazpi Sunday Market,14.55514965678218,121.0161986579629,Farmers Market
6454,Greenbelt,14.556093050000001,121.01619367797156,"Touch And Heal, Rufino St, Makati",14.555641359525945,121.01766842099224,Massage Studio
6455,Greenbelt,14.556093050000001,121.01619367797156,The Coffee Bean & Tea Leaf,14.555794581300797,121.01824037723102,Coffee Shop
6456,Greenbelt,14.556093050000001,121.01619367797156,Your Local,14.556856013317278,121.01744465702761,Comfort Food Restaurant
6457,Greenbelt,14.556093050000001,121.01619367797156,"The Curator, Coffee & Cocktails",14.554462587087835,121.01799433776185,Café
6458,Greenbelt,14.556093050000001,121.01619367797156,Starbucks,14.555574438296434,121.0164591931215,Coffee Shop
6459,Greenbelt,14.556093050000001,121.01619367797156,Dean & DeLuca,14.55737975748981,121.0178663729298,Café
6460,Greenbelt,14.556093050000001,121.01619367797156,Yardstick Coffee,14.556813111369697,121.01724517219347,Coffee Shop
6461,Greenbelt,14.556093050000001,121.01619367797156,Little Tokyo,14.553791137748597,121.01442310370571,Japanese Restaurant
6462,Greenbelt,14.556093050000001,121.01619367797156,Izakaya Kikufuji,14.553679962000064,121.01383816219429,Japanese Restaurant
6463,Greenbelt,14.556093050000001,121.01619367797156,Stockton Place,14.553399176340703,121.01607538403367,New American Restaurant
6464,Greenbelt,14.556093050000001,121.01619367797156,The Belle & Dragon,14.5558297471721,121.01943529503625,Gastropub
6465,Greenbelt,14.556093050000001,121.01619367797156,Armscor Shooting Range,14.554042195532078,121.0149442351929,Gun Range
6466,Greenbelt,14.556093050000001,121.01619367797156,Hit Productions,14.554097061643164,121.01496222708344,Music Venue
6467,Greenbelt,14.556093050000001,121.01619367797156,Bondi&Bourke,14.552723401135864,121.0161931347616,Australian Restaurant
6468,Greenbelt,14.556093050000001,121.01619367797156,360 Fitness Club,14.555480591968646,121.0191718436158,Gym
6469,Greenbelt,14.556093050000001,121.01619367797156,Seryna,14.553363233511423,121.01447316165185,Japanese Restaurant
6470,Greenbelt,14.556093050000001,121.01619367797156,Yamazaki Bento,14.553403329468173,121.01431852139643,Japanese Restaurant
6471,Greenbelt,14.556093050000001,121.01619367797156,CrossFit 1229 - CFMNL,14.55341100976996,121.01775803283338,Gym
6472,Greenbelt,14.556093050000001,121.01619367797156,Salad Stop!,14.555944310638969,121.01950178311886,Salad Place
6473,Greenbelt,14.556093050000001,121.01619367797156,Yeu Sole and Body Spa,14.553217989880618,121.01843095304055,Spa
6474,Greenbelt,14.556093050000001,121.01619367797156,Hatsu Hana Tei,14.553660449175878,121.01372624436662,Sushi Restaurant
6475,Greenbelt,14.556093050000001,121.01619367797156,Washington Sycip Park,14.553719442060087,121.01818084716797,Park
6476,Greenbelt,14.556093050000001,121.01619367797156,KA.RA.DA Radisson,14.552580484941284,121.01750602914677,Spa
6477,Greenbelt,14.556093050000001,121.01619367797156,Starbucks,14.558787835953776,121.0181461111531,Coffee Shop
6478,Greenbelt,14.556093050000001,121.01619367797156,Bistro Pamana,14.554566098082008,121.02045610449025,Filipino Restaurant
6479,Greenbelt,14.556093050000001,121.01619367797156,Antipodean Coffee,14.554077,121.019094,Café
6480,Greenbelt,14.556093050000001,121.01619367797156,Starbucks Reserve,14.55911572646934,121.01938124949362,Coffee Shop
6481,Greenbelt,14.556093050000001,121.01619367797156,Johnny Air,14.552680071291675,121.01731914899851,Post Office
6482,Greenbelt,14.556093050000001,121.01619367797156,Nautilus Dive & Sports Center,14.552254452982782,121.01617678265336,Sporting Goods Shop
6483,Greenbelt,14.556093050000001,121.01619367797156,Aida's Chicken,14.552448344232905,121.0143976096762,BBQ Joint
6484,Greenbelt,14.556093050000001,121.01619367797156,The Spa,14.553136539333948,121.01953898201604,Spa
6485,Greenbelt,14.556093050000001,121.01619367797156,Army Navy Burger + Burrito,14.55788925985479,121.0172168308622,Burrito Place
6486,Greenbelt,14.556093050000001,121.01619367797156,The Blind Pig,14.553423104462205,121.0160790298885,Cocktail Bar
6487,Greenbelt,14.556093050000001,121.01619367797156,OptionsStudio Valero,14.560434657390765,121.01660954550469,Yoga Studio
6488,Greenbelt,14.556093050000001,121.01619367797156,The Pantree,14.556423976736667,121.01935219898225,Food Court
6489,Greenbelt,14.556093050000001,121.01619367797156,Yuchengco Museum,14.560398554255848,121.01623365838788,Art Museum
6490,Greenbelt,14.556093050000001,121.01619367797156,Shinjuku Home of Authentic Ramen,14.553565691966355,121.01379414572142,Ramen Restaurant
6491,Greenbelt,14.556093050000001,121.01619367797156,McDonald's,14.552941127955327,121.01496723086922,Fast Food Restaurant
6492,Greenbelt,14.556093050000001,121.01619367797156,Auntie Anne's,14.553061143508065,121.01952148609469,Bakery
6493,Greenbelt,14.556093050000001,121.01619367797156,Nodasho,14.553778561761836,121.01440327245757,Japanese Restaurant
6494,Greenbelt,14.556093050000001,121.01619367797156,Yamazaki,14.553365356162203,121.0143128445189,Japanese Restaurant
6495,Greenbelt,14.556093050000001,121.01619367797156,Kagura Okonomi-yaki Restaurant,14.55382406074904,121.01439830780464,Okonomiyaki Restaurant
6496,Greenbelt,14.556093050000001,121.01619367797156,KitaYama Meatshop,14.552888992942941,121.01371533625561,Deli / Bodega
6497,Greenbelt,14.556093050000001,121.01619367797156,Felicity Skin Care & Spa,14.552750422326115,121.01374580127936,Spa
6498,Greenbelt,14.556093050000001,121.01619367797156,Choto Stop,14.553668208957315,121.01384431631175,Grocery Store
6499,Greenbelt,14.556093050000001,121.01619367797156,Kodanda Archery Range,14.552530825281254,121.01461942717513,Athletics & Sports
6500,Greenbelt,14.556093050000001,121.01619367797156,Unakichi,14.552553,121.014755,Japanese Restaurant
6501,Greenbelt,14.556093050000001,121.01619367797156,AMF-Puyat Superbowl,14.553046742690785,121.01442047942895,Bowling Alley
6502,Greenbelt,14.556093050000001,121.01619367797156,Bond Urban Pub,14.552708395629747,121.01629993379277,Bar
6503,Greenbelt,14.556093050000001,121.01619367797156,Hana Japanese Restaurant,14.553533,121.014134,Japanese Restaurant
6504,Greenbelt,14.556093050000001,121.01619367797156,Bunchums,14.553332297972451,121.01416730786735,Bar
6505,Greenbelt,14.556093050000001,121.01619367797156,Emer's,14.553163428287109,121.01456342570455,Chinese Restaurant
6506,Greenbelt,14.556093050000001,121.01619367797156,Yellow Cab Pizza Co.,14.552518158955614,121.01512043428599,Pizza Place
6507,Legaspi Village,14.5686147,121.0207855,Fil-Mari's Bakery,14.570843423996974,121.02050925524503,Bakery
6508,Legaspi Village,14.5686147,121.0207855,Buddy's,14.567220995261302,121.02198908041628,Filipino Restaurant
6509,Legaspi Village,14.5686147,121.0207855,RUB Ribs & BBQ,14.567293295845746,121.0237858636737,BBQ Joint
6510,Legaspi Village,14.5686147,121.0207855,Larla Foodhouse,14.568414128310163,121.0234190341138,Filipino Restaurant
6511,Legaspi Village,14.5686147,121.0207855,Buddy's,14.570020931543038,121.01759311797797,Filipino Restaurant
6512,Legaspi Village,14.5686147,121.0207855,LRI Design Plaza,14.565461368425312,121.02242237741703,Furniture / Home Store
6513,Legaspi Village,14.5686147,121.0207855,Caffè Caruso,14.565276735376063,121.02296793606425,Italian Restaurant
6514,Legaspi Village,14.5686147,121.0207855,Tryon Bike Shop,14.571268525542246,121.0184353967815,Bike Shop
6515,Legaspi Village,14.5686147,121.0207855,Tapsibog,14.57040291633426,121.02209580985638,Diner
6516,Legaspi Village,14.5686147,121.0207855,Wine Depot,14.564774030492922,121.02284719710588,Wine Shop
6517,Legaspi Village,14.5686147,121.0207855,Trabajo Garden,14.572080962961989,121.02067303312072,Bar
6518,Legaspi Village,14.5686147,121.0207855,Minerva's,14.568216476240446,121.02400256288323,Asian Restaurant
6519,Legaspi Village,14.5686147,121.0207855,The Coffee Bean & Tea Leaf,14.572788,121.01914,Coffee Shop
6520,Legaspi Village,14.5686147,121.0207855,Ayala Malls Circuit Cinemas,14.572548217682936,121.0192565023682,Multiplex
6521,Legaspi Village,14.5686147,121.0207855,Shakey's,14.569444,121.025131,Pizza Place
6522,Legaspi Village,14.5686147,121.0207855,McDonald's,14.572298,121.019292,Fast Food Restaurant
6523,Legaspi Village,14.5686147,121.0207855,7-Eleven,14.572891066727443,121.02141397479981,Convenience Store
6524,Legaspi Village,14.5686147,121.0207855,McDonald's,14.569475128535787,121.02490643165397,Fast Food Restaurant
6525,Legaspi Village,14.5686147,121.0207855,7-Eleven,14.57028221603931,121.02207541465758,Convenience Store
6526,Legaspi Village,14.5686147,121.0207855,Manna Cafe,14.567951636144961,121.02254183853469,Café
6527,Legaspi Village,14.5686147,121.0207855,7-Eleven,14.572529874191169,121.0230264143931,Convenience Store
6528,Legaspi Village,14.5686147,121.0207855,Tea Session,14.569161181166624,121.02440633030044,Tea Room
6529,Legaspi Village,14.5686147,121.0207855,296 Fitness Zone,14.569962667512375,121.02266235113177,Gym / Fitness Center
6530,Legaspi Village,14.5686147,121.0207855,FamilyMart,14.571057313070515,121.02221298623776,Convenience Store
6531,Legaspi Village,14.5686147,121.0207855,Aling Jean's Garlic Chicken,14.569359562051103,121.02380492991207,Diner
6532,Legaspi Village,14.5686147,121.0207855,Chowking,14.56958886232763,121.02457018923747,Chinese Restaurant
6533,Pio del Pilar,14.5546878,121.0113869,Izakaya Kikufuji,14.553679962000064,121.01383816219429,Japanese Restaurant
6534,Pio del Pilar,14.5546878,121.0113869,Little Tokyo,14.553791137748597,121.01442310370571,Japanese Restaurant
6535,Pio del Pilar,14.5546878,121.0113869,Hatsu Hana Tei,14.553660449175878,121.01372624436662,Sushi Restaurant
6536,Pio del Pilar,14.5546878,121.0113869,Pares Point,14.556507065374964,121.01323916090705,Restaurant
6537,Pio del Pilar,14.5546878,121.0113869,Yamazaki Bento,14.553403329468173,121.01431852139643,Japanese Restaurant
6538,Pio del Pilar,14.5546878,121.0113869,Seryna,14.553363233511423,121.01447316165185,Japanese Restaurant
6539,Pio del Pilar,14.5546878,121.0113869,Music 21 Plaza,14.556812077715957,121.01322770989098,Bar
6540,Pio del Pilar,14.5546878,121.0113869,Gyumon Yakiniku,14.554641,121.01453,Japanese Restaurant
6541,Pio del Pilar,14.5546878,121.0113869,Jyukai Japanese Restaurant,14.555077131753904,121.01416617450788,Japanese Restaurant
